wav_file,label,transcription
Ses05F_impro02_F021,3,i don t think there s anything we can do .
Ses05F_script01_3_F026,1,what would i do with a fortune ?
Ses02F_script02_2_F041,1,augie you brought refreshments .
Ses01F_impro05_M032,6,badge number ? uh no . you can just take my employee number i guess .
Ses01M_script01_3_M036,3,and no one had changed it was just like sort of random bus accident to them .
Ses04M_impro03_F020,8,and how did she feel about that ?
Ses02F_impro02_F001,3,there s nothing i can do . i mean the government you know 
Ses03F_impro08_M006,0,you know what ? i m just going to patient ? i m a busy man .
Ses04F_impro02_F011,3,what s that supposed to mean ?
Ses05M_script01_3_M008,8,annie i love you . i love you a great deal . i love you . i
Ses03F_script02_1_F008,8,that s my point .
Ses05F_script03_1_M006,5,oh what shall we do if they suddenly walk in on us ?
Ses05F_script02_2_M006,4,what s bugging you ?
Ses02F_script03_1_F010,1,yes meaning just that .
Ses03F_impro07_F017,1,yeah . it s really cool .
Ses03M_impro06_M000,3,i ah 
Ses05F_script03_2_F012,7,it s becoming a habit with you .
Ses02M_impro05_F012,7,sometimes it gets stolen sometimes it gets misplaced on another plane and
Ses03M_impro03_M020,1,chucky . . .i don t know . i don t know . anyways i pull her up and i go i go sarah
Ses01M_script03_1_F025,8,hmm .
Ses03M_impro01_F007,4,i think you re being a little condescending .
Ses04F_script01_1_F019,0,what do you want me to do ? you re old enough to know your own mind .
Ses02F_script03_2_F009,8,no thanks .
Ses04F_impro03_F036,2,yes .
Ses02M_impro03_F005,2,that s like the most definitive .
Ses05F_impro01_M019,4,there is a strict system here . you need to wait in the right line for the right thing . this is the line for registration .
Ses01F_impro03_F005,1,it was at the slot machines .
Ses01M_script01_3_F016,1,i ll never forgive you for waiting so long . all i did was sit around and wonder if i was crazy for thinking about you .
Ses05F_impro04_M024,7,you know i would never let that happen . i wouldn t let that happen .
Ses03F_impro07_M018,6,oh my god . that s i heard it s top five in the grauman scale or something .
Ses01M_script02_2_F016,0,i feel like my whole life is going to be spent here on the beach with my eyes wide open and my hands clasped expectantly waiting for fish to show up and the fish never show .
Ses01M_script01_3_F005,3, breathing and then you ve been kind of . . .
Ses03M_impro01_M011,0,i m not going anywhere . i m staying right here .
Ses05F_script01_1_M020,4,so it s all right . i can go ahead with it then ?
Ses05M_impro06_M018,3,even yeah he doesn t he would never feel that way he would never want me to feel that way . of course not but that s just where i am right now and i don t know what else to do with it .
Ses01M_script03_1_M032,8,you could run off with all the men in a world . i won t say a word . just as long as you love me best .
Ses03F_script01_3_F032,3,and you still feel that way ?
Ses02F_script03_1_M019,2,yes . yes . with all his might .
Ses02M_impro08_F030,1,thank you very much bye .
Ses05F_script03_2_F007,8,well if you hadn t been so nosey and suspicious you never would have heard about it .
Ses04F_script01_3_F024,3,how many ?
Ses03M_impro06_M014,3,the mother and father died 
Ses03M_script01_1_F002,6,when ?
Ses01F_script02_2_M001,2,well so what do you think ?
Ses02F_script01_1_F030,4,i just don t see why it has to be annie .
Ses02M_script03_1_M031,1,i ll never forget his face .
Ses01M_impro03_M013,2,oh good idea .
Ses05M_script03_2_F037,0,you know what i m sick and tire of listening to you . you re a you re a total sadistic bully .
Ses05M_impro03_M014,1,yes . we did that in the beginning exactly . so we had so we just had you know good times the rest of the weekend yeah .
Ses02M_script02_2_M025,7,get married again ?
Ses05F_impro02_M033,3,yeah . i guess . i don t know what they re going to say .
Ses01M_impro06_M008,3,it s just really . . .really messed up .
Ses03M_impro03_M000,2,hey .
Ses02M_impro08_M009,7,all right . well you know that s that s what we have all of our protection plans for and everything like that so i mean it s
Ses02F_script02_2_M038,3,no i know . but still . i know i don t make you happy .
Ses05M_script01_3_M042,1,annie i am going to make you a fortune .
Ses01F_impro01_F003,8,you did .
Ses01F_script02_2_F001,7,about what ?
Ses04F_impro05_M018,4,terms and conditions in the agreement of purchasing a ticket . most people frequently look it over
Ses03F_impro08_M000,0,hey you stupid dumb shit machine give me a fucking operator huh ?
Ses02M_impro07_F002,6,oh u .s .c . ? oh my gosh that s awesome that was your top choice right ?
Ses02M_script03_1_M007,1,with the most perfect poise .
Ses03F_impro02_M016,3,you can t leave your daughter alone like this .
Ses05M_script01_1b_F034,0,you don t want to think like that .
Ses05F_impro04_F008,0,i still can t live on in six seven and five . it s not possible in los angeles . housing is too expensive .
Ses01F_script01_1_M008,4,i don t want to argue but it s time he realized that nobody believes larry is alive .
Ses04M_script03_2_F048,0,oh yes i am .
Ses05F_impro02_M005,0,i thought you said this wasn t going to happen for at least a year .
Ses05F_script03_1_M027,2,how long did that row last ?
Ses04F_script02_2_F041,3,somebody who knew how to enjoy herself and didn t take everything so hard .
Ses03F_script01_3_M045,1,annie 
Ses03F_script01_3_F023,1,like larry s brother . do it like you chris .
Ses01M_impro03_M005,2,that s like twenty five thousand dollar a year for doing nothing . isn t that awesome ?
Ses03M_impro03_F011,8,okay .
Ses04M_script01_1_F039,0,you don t want to think like that .
Ses03F_impro06_M004,3,he was in chemo the whole time right ?
Ses03F_script02_1_F021,8,it s ridiculous .
Ses03F_impro07_F019,1,top five in the nation .
Ses05M_impro07_M004,2,oh theater . yeah yeah .
Ses04F_script01_2_F016,0,she goes to sleep in his room and his memorial breaks in pieces . look look at it . joe 
Ses04F_impro08_M019,0,because i know you re at a desk right now in your stupid corporate building and you re going to send me a check for sixteen dollars and forty two cents .
Ses01M_impro07_F013,2,oh you don t like that . you re west sider ?
Ses04F_script03_1_M034,8,i shall never forget his face .
Ses05M_script01_3_M035,8,so i went back to work for my dad and that whole rat race again .
Ses01F_impro04_M001,7,yeah .
Ses02M_impro07_M010,1,and everything like but
Ses03F_script03_2_M017,0,going somewhere dear ?
Ses03M_script01_1_F026,4,and and and if you go on from there if you know already to go on from there then you can . but i m telling you something that i don t know where to go . you got it ? i mean do you ?
Ses05F_script01_1_M002,3,around four this morning and there was a crack and i looked out . we re standing right there when i cracked .
Ses02F_impro07_M032,8,so much .
Ses03M_impro01_F025,0,this entire time you re fighting with me sir you could ve finished the form and already been half way no . get out .
Ses01F_impro02_F016,7,i have to find sitters .
Ses01F_script02_2_F016,0,for god s sake this is not about fish .
Ses03M_script02_1_F022,8,it s ridiculous .
Ses01F_impro07_M006,2,a rapper party ho . yeah . okay .
Ses05F_script02_2_F036,8,well than we don t need glasses .
Ses03F_impro05_M013,7,okay let me get him .oh guess who the supervisor is ? it s me .
Ses04M_impro03_F005,2,oh my god . how long have you been planning on doing this ?
Ses02F_impro03_F008,8,so we walked down there and there s laughter and there s this huge like ten foot heart in candles on the beach 
Ses05F_impro02_F014,4,i know i know . it s really really messed up .
Ses02F_script01_1_F035,6,what the hell is this ?
Ses04F_impro01_M020,8,look i m going on my lunch break right now . so you re just going to have to take this form and go to the back of the line .
Ses05F_impro08_F015,7,if i call it up on the screen .
Ses04F_impro04_F006,0,what ? who says that ? bananas don t grow overnight .
Ses03F_impro02_M025,3,i don t want the money . i want you here
Ses05F_impro02_M041,3,i love you .
Ses02F_script02_2_M036,3,i m doing the best i can .
Ses05M_script03_2_F042,0,beast
Ses01M_script03_1_M010,1,with perfect poise . . .
Ses05F_impro02_F009,3,i know . i know .
Ses02M_script03_2_M005,0,you let him kiss you you said you did .
Ses04M_script01_3_M025,3,well i lost them .
Ses01M_script03_2_F022,0,they sting .
Ses05M_impro07_M024,2,well i don t know . i ve got to go look for a place .
Ses03M_impro07_F014,1,yeah it really is .
Ses03F_script01_1_F013,4,we can t . it just won t work .
Ses03F_impro08_M016,4,so you take things from me and you expect me just to wait around .
Ses01M_script01_2_M016,0,look at you . you re shaking .
Ses01F_script02_1_M043,1,so what do you think ?
Ses05F_script03_2_F009,8,no .
Ses05M_script03_2_F012,7,it s becoming a habit with you .
Ses03M_impro05b_M027,0,and and in about . . .
Ses05M_script02_2_M011,4,okey they re just fish . it s nothing to get traumatized over .
Ses03M_impro03_M030,1,you got to meet her she s wonderful .
Ses05F_script03_1_M012,8,you mustn t be serious my dear one that s just what they want .
Ses03F_impro07_F034,1, laughter . no you d get used to it .
Ses03F_script01_3_F017,8, cause you started to write me .
Ses01M_script03_1_F014,1,oh yes meaning just that .
Ses02F_script02_2_F009,4,twice is every time we ve tried . that s ever .
Ses05M_script01_1_M025,0,to hell with that !
Ses01F_script02_2_F043,1,augie you bought refreshments .
Ses03F_impro05_M000,4,i m sorry mrs . rosenkrantz but uh i don t know what to tell you .
Ses05M_impro05_F013,7,chances are it s probably just you know taking time being um unloaded from the airplane .
Ses01M_script02_2_F013,0,because they never do . do they have they ever ?
Ses02M_script02_1_M024,2,think about the people in kansas they they d have to get a plane ticket and hotel reservations to see this . we live forty minutes away it s too good to pass up .
Ses02F_impro08_F002,7,i completely understand . automated systems are very difficult sometimes .
Ses02M_impro03_M014,1,i know so
Ses03F_impro02_M031,3,all right then .
Ses04F_script01_2_F000,0,why did he invite her ?
Ses04M_script03_1_M033,7,as a matter of fact the real cause of that row was peter burden .
Ses02F_impro03_F016,1, . . .and um my parents want to like be part of it and help out and everything so we want to give it lots of time to like 
Ses01M_script02_2_F026,3,no .
Ses05F_impro07_F039,2,exciting .
Ses03M_impro08a_F011,4,i want a camera phone actually .
Ses02M_script03_1_M009,3,oh darling don t say that .
Ses03F_script03_2_F041,0,oh yes i am .
Ses03F_impro06_F017,3,so talented .
Ses05F_impro03_M050,2,oh yeah of course .
Ses03M_impro05b_M015,0,of course i had my name tags on the luggage .
Ses04M_script01_3_F022,3,how many ?
Ses01F_script01_3_F009,7,i umm . i guess i guess that s kind of why i came .
Ses01M_script01_1_F039,0,well you don t want to think like that .
Ses04F_script03_1_M030,7,how long did that row last ?
Ses01M_script02_1_F021,0,yes .
Ses05M_script01_1_F013,4,to you it is and to me but not to him . now you can talk yourself until you re blue in the face chris but there s no body and there s no grave . so where are you ?
Ses01F_impro05_M000,7,hi . thanks for waiting .
Ses04M_impro05_F034,4,then that would be lying .
Ses02F_impro04_M013,7,well maybe yeah but maybe you get to that point where it s like you bug em and then they just don t wanna hear from you anymore but you keep bugging them and bugging them and then it s gonna annoy them so much that they re gonna be like all right fine . you know
Ses03F_impro08_F013,7, on average would use .
