wav_file,label,transcription
Ses03M_impro03_M000,2,hey .
Ses02M_impro08_F022,8,yes absolutely .
Ses04M_script01_1_F023,4,now you can go on from there if you know where to go . but i m telling you i don t know where to go . see i don t know .
Ses01F_script01_1_M033,4,but if i can t do that here i may have to go somewhere else .
Ses02F_script01_1_M039,8,i want a family . i want kids . i want something that i can give myself to . annie s in the middle of that . now where do i find it ?
Ses01F_script02_2_M015,4,okay . i m trying to work this backwards and pinpoint the exact moment where we took a turn for the worst here .
Ses02F_script02_2_M035,3,i know me neither .
Ses05M_impro07_M026,2,you know the area better than i do .
Ses01M_script03_1_M025,8,yes yes with the all his might .
Ses03F_script01_1_M037,4,i grew up with her . okay . all these years when i think of someone i want to be my wife i think of annie . what do you want a diagram ?
Ses05F_script02_2_F020,4,no .
Ses01F_impro05_F030,0,a letter ? i ll make a personal phone call .
Ses03M_impro04_M027,4,oh yeah . i will be a full time receptionist . harvard degree sixteen hundred on my s .a .t . 
Ses02M_script03_1_F010,8,yes . meaning just that .
Ses04F_script01_1_M000,7,he saw it .
Ses03F_script02_2_F052,8,or not .
Ses04F_script01_3_F006,8,well kind of embarrassed ever since i got here .
Ses05M_impro03_M006,1,i did it up at yosemite . we went camping right like we usually do . you know we go camping up there all the time . but um the waterfalls had died down a little bit you know . and so uh we i had her climb up .
Ses03F_script02_2_F035,0,no it s not . it s standing on the beach waiting and fighting .
Ses02F_script03_2_M030,0,we could get a good debate going about this don t you think ? intemperate tots .
Ses04M_script02_2_M027,4,a vacation ?
Ses02F_impro07_M008,2,yeah
Ses03M_impro08b_F013,4,look i am on the road all the time . do you understand how important ? i m a woman a single mother by herself working . . .what ?
Ses02F_script02_2_M028,4,a new carpet ? a poodle ? ice cream ? back rub ? a suicide pact ? what ? what ? carla what the hell do you want ?
Ses03F_impro01_F008,4,i am not 
Ses02M_impro03_M008,2,yes yes . you know she she was like i mean she was happy you know
Ses03M_script01_2_F016,8,i can t do it all alone .
Ses03F_impro04_F016,8,i mean i could go to law school but i m just not passionate about it you know ? like i m not it doesn t drive me it doesn t motivate me . i 
Ses02F_impro04_M004,7,i know . i know . it s hard but you just you gotta keep going . i mean you ve been going at it for so long you know . something is definitely going to come up . i i know it will because you re a good worker 
Ses01F_impro01_F015,4,that would i would appreciate that . yeah .
Ses01M_script03_1_M000,5,good god .
Ses03M_impro03_M014,1,she wanted . . .she always wants something spontaneous .
Ses01M_script02_1_F006,8,yeah .
Ses01F_impro06_F026,3,some i guess . she memorized this one john dunn it s called death be not proud . and 
Ses02M_impro03_M013,8,so i got the band to do something you know like towards the end of the song i got to go up on stage and uh
Ses01F_script01_2_F010,0,i want you to i want you to act like he is coming back both of you . don t think i haven t noticed you since chris invited her here .
Ses01F_script03_1_M023,8,oh . so is everyone in the long run .
Ses05F_impro03_F011,2,sorry .
Ses05F_impro01_F010,4,i don t 
Ses05F_impro08_M016,7,no no no i am grateful .
Ses04F_script03_2_F033,8,turn it on again please .
Ses03F_impro02_F007,2,well umm actually they i was promoted .
Ses03M_script03_1_M025,8,i don t care what you do you see ? as long no i don t care what you do see ?
Ses03F_script01_3_M012,1,i love you a great deal .
Ses05M_impro07_M030,2,yeah ?
Ses01M_impro03_M007,2,fifty thousand dollars . fifty thousand dollars . i was just out . . . i just . . . she s well she s a friend of friend but like . . .
Ses04M_impro04_M015,4,it s your fault cause cause you always told me to to do this and i did that instead . and i didn t take your advice and and but you sort of were like were telling 
Ses04F_script03_1_M033,8,you didn t hit me i didn t hit you very hard .
Ses01M_impro03_F002,2,why ?
Ses02M_script01_2_M013,4,calm yourself .
Ses04F_impro07_M005,2,that s awesome . congratulations .
Ses04F_script03_1_F017,7,what happens if one of us dies ? does the one that s left still laugh ?
Ses04F_script03_2_F040,0,this is the end do you understand ? the end 
Ses05M_script02_2_F005,0,god damn it augie . seriously you always ask me that . why do you ask me that ? i hate it . it s so insulting .
Ses02M_impro05_F016,7,um so .
Ses01M_impro06_F028,7,are there things you wish you d done differently ?
Ses04F_script02_2_F030,4,no .
Ses04F_script01_3_M005,8,the trouble is i planned on sneaking up on you over a period of a week or so but they take it for granted that we re all set .
Ses03M_script02_2_M036,3,maybe if you were with someone else too .
Ses02F_impro06_M008,7,i mean i don t know .
Ses03F_script01_1_F035,4,i don t understand why it has to be her .
Ses02F_impro06_F007,3,he was so young you know . and all the stories he used to tell me about . . .
Ses01M_impro05_F015,7,i wouldn t let you ? i was not in atlanta . i was not in atlanta .
Ses05M_impro06_F009,3,yeah . i understand . i think it s really healthy to grieve .
Ses01F_script02_2_F012,4,i feel like my whole life is going to be spent standing on this beach with my eyes wide open and my hands clasped expectantly waiting for fish to show up . and the fish never show up .
Ses02F_script03_1_M030,8,that was a rouser wasn t it ?
Ses05F_script03_2_F034,0,well do try to control yourself darling .
Ses01M_impro03_M004,2,no no no no no no she just . . . she s not a citizen but she wants her visa yeah . she s going to pay me fifty thousand dollars to marry her and stay married to her for two years .
Ses02M_impro04_F011,7,and the fact that you know there is always different types of things and what kind of people they want in the office and whether it s male or female or you know what i mean like things are out of your control .
Ses05F_impro03_F003,2,yeah .
Ses02F_script03_2_F038,0,listen ? listen indeed . i am sick and tired of listening to you damn sadistic bully .
Ses04F_impro04_F025,0,well you just you re doing something wrong .
Ses04M_impro05_F025,4,i can write you the one check .
Ses05F_script02_1_M025,6,for real ?
Ses01F_impro05_M022,7,okay . calm 
Ses01M_impro04_F015,7,you kind of have a short fuse .
Ses04M_script02_1_F016,4,i m just not .
Ses02F_impro07_M005,2, . . .that s first choice huh ? that s so awesome and now look you re gonna be you re gonna be here . you know
Ses05F_impro03_M023,8,are you going to do it in town or are you out of town ?
Ses03F_impro01_M005,7,all right uh 
Ses05F_impro03_M051,2,i think so too . are you going to get a house or 
Ses03M_impro05a_M010,0,okay . what do you want ?
Ses03F_script02_1_F004,8,yes .
Ses05M_script02_1_M013,8,that s my point too .
Ses05M_script02_2_F013,3,do you remember the first time that we came to see the grunion ? it was about four years ago right after we got married . we thought i was pregnant . we had a bottle of champagne and no glasses . you asked me to dance . we took off our shoes . and while we were dancing you said the most intimate things to me right in my ear so i could feel them as much as hear them .
Ses01M_script03_2_F021,8,adders don t snap they sting .
Ses03M_script01_2_F012,0,no . nobody in my house better dare and challenge her faith . you know and maybe strangers but not his father not his brother .
Ses05F_impro07_F039,2,exciting .
Ses04M_script01_3_M036,8,i want you now annie .
Ses03M_script01_2_F005,8,what s going on here joe ?
Ses05F_impro01_M000,7,ahh yeah this is the wrong line . i m sorry . you need to go back over to line two b . that s where you should have started from .
Ses05F_script03_2_F022,7,yes i did quite a bit .
Ses02M_impro07_M008,2,yeah . i know i know .
Ses05M_script03_1_M027,2,horrible thing . i hated it .
Ses02F_script03_2_M002,8,ah yes i remember it well . bristling with diamonds in the worst possible taste .
Ses01F_impro03_M011,7,yeah . but he ll have like a long visa . can you go visit then for a long time ?
Ses05F_script01_3_F008,7,well from her point of view why else would i come ?
Ses05F_impro03_M036,2,you . . i can t believe it . i m so happy for you . this is exactly what you wanted . it s your dream come true .
Ses01M_script02_2_M012,4,why not ?
Ses01F_impro01_M009,4,a birth certificate a passport . . .a student id didn t you go to school ? anything ?
Ses04M_script01_3_F022,3,how many ?
Ses04F_impro03_M038,2,just ecstatic . i can t believe you re my best friend
Ses01F_impro01_F011,4,yes but my wallet was stolen i don t have anything . i don t have any credit cards i don t have my id . don t you have things on file here ?
Ses05F_impro06_F017,3,yeah i m just going to miss him .
Ses04F_impro08_M025,4,you know what . i you know what ? you know what ? no it s fine . it s fine it s fine you know what ?
Ses04M_script03_1_M030,8,i didn t hit you very hard .
Ses02M_script02_1_M020,8,that s my point too .
Ses03M_script03_1_F010,8,yes . i mean just that .
Ses03M_script03_1_F016,8,well dear shall we want that ?
Ses01M_script02_2_F015,0,no we won t . it s pointless it s like a waiting up to see santa claus .
Ses04F_script01_3_M043,3,when you drive the new car you have to know that it came out of the love a man can have for a man . you ve got to be a little better because of that .
Ses01F_impro06_M016,7,so she wrote a lot of poetry ?
Ses03F_script02_2_M029,4,no i was just like you . i thought it was going to be all peaches and roses and everything great . and the wind in our hair and the sand in our toes and the fish will always come and the bills will pay themselves and we ll have three big fat rosy kids . and oh god .
Ses01F_script03_2_F004,7,i did not . you worked that whole thing up in your jealous imagination .
Ses05M_script01_2_F004,7,he s got that about it .
Ses05F_script03_2_M006,4,what of it ?
Ses05F_impro04_F007,4,i mean on six seven and five an hour does not does not pay the bills i mean .
Ses02F_script03_2_M043,0,you re not .
Ses01M_impro07_M016,8,no it s all boys . all boys softball team .
Ses03M_script02_2_M029,0,do you think that this is what i had in mind ? that four years down the line that we d get married and come to the beach and argue with each other over fish ? no .
Ses04F_impro03_F038,2,because you re going to take care of everything . you re going to think of all the details that i forget .
Ses02F_impro06_M001,7,wow that s horrible .
Ses04F_impro06_M007,7,it s sort of it s almost better off to rest in peace than he is to live in pain .
Ses02M_script01_1_F021,7,from father s point of you he isn t dead and you have no right to take his girl .
Ses03M_impro02_F016,3,i can t do this .
Ses04M_script02_1_M013,4,are you kidding ? we d miss it . we just got here . what s the point of coming down here if we just turn around and go home ?
Ses04M_script03_2_M024,0,as a matter of fact that s perfectly true .
Ses05F_script02_2_F021,8,no .
Ses02F_script03_1_M017,7,no that desire will fade . along with our passion .
Ses05F_impro07_F009,8,that s fine . you don t have to go to school to live near u .s .c . .
Ses02F_script01_3_M009,8,i m embarrassing you and i didn t want to tell it to you here . i wanted some place we d never been before . a place where we d be brand new to each other .
Ses01F_impro07_M004,2,oh . good good . that s awesome . are you going to stay around here ? or are you going to like get a different neighborhood you going to move to a different neighborhood ?
Ses01M_impro07_M007,2,thank you .
Ses04M_impro05_F003,7,right .
Ses01F_script01_1_M000,7,he saw it .
Ses05F_impro06_F026,3,it s hard to say good bye .
Ses04F_script03_1_F000,8,do you think it s them ?
